epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
95,-0.1948622312307882,-0.1537349088518703,0.11862420859312055,0.2330492980561514,0.14005256834478302,-0.19187612360863995,-0.20693045044386343,0.14829504567347482,0.22647317192814082,0.14962564531112799,-0.06422808616129236,0.0007261826402999993,0.01148883090938518,0.6695603817881944,0.022754287654950023,0.8290172642762285,0.6034190666872016,0.7013963480128894,0.5294594594594595
96,-0.19526815398842062,-0.15353930512577968,0.1186953822637124,0.236074026277057,0.14162143460962262,-0.19303942206294522,-0.2049306229511193,0.14810838884076982,0.22730926403443585,0.1463256992909761,-0.06473606740619686,0.001956758148985438,0.012496646860474924,0.6694382699770184,0.021461083142843784,0.8285524568393094,0.6036229659195579,0.6986496090973703,0.5313513513513514
97,-0.19699004496807784,-0.1561430793157076,0.12042288084642376,0.23728894097081918,0.14452732302194665,-0.1948861405565342,-0.2079078011551132,0.15010927866663493,0.2281383027997063,0.148524685947999,-0.06601505867423166,-0.0027938356752426063,0.013023299713410836,0.6667126076275653,0.025814362206678876,0.8286188579017264,0.6056531703590528,0.6966608084358523,0.5356756756756756
98,-0.197379559192585,-0.14820669862596403,0.11726806371894893,0.23970297708564875,0.13658781288557031,-0.19575378512299085,-0.20738513844278506,0.15040364446161994,0.22921472346022972,0.14760719707338915,-0.06629173691219709,-0.004278396245313787,0.01376954911845579,0.6673873006765199,0.02776888908471542,0.8280876494023904,0.6055157702270303,0.6940272441494936,0.537027027027027
99,-0.19855618050785706,-0.146260281220439,0.11695536978051092,0.2402695477587603,0.13407269650555487,-0.19712062520155826,-0.20813514515457393,0.15137774139594445,0.2292165765240032,0.14719847543935266,-0.0678337569584577,-0.00695060527144209,0.01567845096540871,0.6622634058536675,0.02874629823275776,0.8279548472775564,0.6064104511620841,0.6923343739160597,0.5394594594594595
100,-0.1990686331059917,-0.147504449183114,0.11765388298838465,0.2397993529490563,0.1349192560796295,-0.19731128876109427,-0.20729431508621649,0.15102871414017804,0.22965846592580855,0.14600887821724223,-0.0671081221663537,-0.004829293420713698,0.014333380933104808,0.666260604103678,0.028073076620206305,0.8281540504648074,0.6071645415907712,0.6925207756232687,0.5405405405405406
101,-0.19876116154711093,-0.14657132321110777,0.11718732000238154,0.24008124874014058,0.13420341602991148,-0.19731772779345735,-0.20845331251060323,0.15160821285237142,0.22904005239884032,0.14732903119394675,-0.06743238906124918,-0.00724751738545637,0.015542492915476144,0.6643906039430538,0.029928928247172637,0.8279548472775564,0.6065299924069856,0.6922010398613518,0.5397297297297298
102,-0.197379559192585,-0.14820669862596403,0.11726806371894893,0.23970297708564875,0.13658781288557031,-0.19605587804320254,-0.20738513844278506,0.15058981644572558,0.2283246724187835,0.14693169018090207,-0.06684730681403164,-0.004278396245313787,0.014106035710294475,0.6647294781987663,0.02671383728453447,0.8280876494023904,0.6055157702270303,0.6940272441494936,0.537027027027027
103,-0.1964283667705674,-0.15190392971092337,0.11841269914203784,0.23612930467101387,0.13902072795949483,-0.19350642241324062,-0.203885297526463,0.14771309660911675,0.22939180995794642,0.14522052363380766,-0.06604678444551837,-0.0010123629911570342,0.012388956675853578,0.6649875657964908,0.023098968124660613,0.8287516600265604,0.6051140713520134,0.697986577181208,0.534054054054054
104,-0.1943702264866542,-0.1563034102387328,0.11953192875083907,0.23064085199582768,0.14183311455635578,-0.19060783482602206,-0.2068167784441331,0.14756772831676726,0.22636092000814165,0.15064317249382803,-0.06442987682284848,-0.0038133531751710636,0.012744032949871639,0.6664049890649323,0.026447775757131087,0.8293492695883135,0.6030274945937597,0.7036770007209805,0.5275675675675676
105,-0.19159061324447704,-0.15338859405813604,0.11686288422989788,0.229134180030366,0.13884398064289388,-0.18809057435787552,-0.207748431869059,0.14663660961328268,0.22416461056529965,0.1533631428378348,-0.0630284093214743,-0.005383767850499432,0.01264003892424381,0.6679616292040935,0.028588339065252044,0.8302124833997344,0.6021471915357087,0.7095709570957096,0.522972972972973
106,-0.18635526685212883,-0.15168267303714866,0.11365746448768639,0.22626879205267192,0.13795663650863305,-0.1818348036760095,-0.2026349055294288,0.14129854188655427,0.22475724668047556,0.1531802835202523,-0.06124365023443869,0.001996107947228265,0.01093033249257077,0.6666680052284223,0.01930631407492578,0.8312749003984063,0.5991481306199715,0.7195907540735127,0.5132432432432432
107,-0.18786813747165687,-0.14872296419810488,0.11282689363855217,0.2314342065782155,0.13668562329390355,-0.1848576986886299,-0.20297592152861987,0.14288140037824693,0.2252164111550899,0.15061807635828378,-0.06423472643900353,-0.007548006753856251,0.014335120834681879,0.6568680387504631,0.026615158747734124,0.8310092961487384,0.6014095536413469,0.7150837988826816,0.518918918918919
108,-0.17737699683295985,-0.14663545558031776,0.10772750443661067,0.2287578618096305,0.13885087213679526,-0.17372587546819138,-0.1934760269179865,0.13398119445120077,0.22514441390077455,0.15019179225448187,-0.061744622297314755,-0.025920785278882752,0.021090216749369176,0.649374890019189,0.04456739582287561,0.8307436918990704,0.5903904869034227,0.7281014665081252,0.49648648648648647
109,-0.16920628175855643,-0.13909990219813695,0.1015091066097331,0.22599826951793953,0.13292461794322635,-0.16654898215046068,-0.2029068043830552,0.13511460798813654,0.21941223007818725,0.16971290248757842,-0.05798696292142706,-0.021681738831811848,0.01796940895272502,0.6529345135713387,0.04070202606787976,0.8299468791500664,0.579819524200164,0.7377870563674321,0.4775675675675676
110,-0.17430632056502715,-0.14298311715380546,0.10509357760292598,0.22800418985339535,0.13578699361358754,-0.17030233623940974,-0.19333950627509416,0.13248517856150788,0.2257805529474505,0.1542044537351565,-0.06034315479594057,-0.02783103912085394,0.021340380564213866,0.6507582696549089,0.04726970983582379,0.8302788844621514,0.5861398963730571,0.7310177705977383,0.4891891891891892
111,-0.17287549261112545,-0.1454361802760899,0.10563786172221057,0.2255527174440997,0.13838368097336584,-0.16875771066603246,-0.19279399491960425,0.13162873438148245,0.2237604305855706,0.15447634508305225,-0.05906416352790578,-0.023377357410640176,0.01895335313440068,0.6536789326596122,0.04303929964792075,0.8303452855245684,0.5842148087876322,0.7341513292433538,0.4851351351351351
112,-0.17417505230002506,-0.14368536659665548,0.1056852211978965,0.22294193630939893,0.13385165987905712,-0.16854129097704412,-0.19554382912413726,0.13261590243938812,0.22615905902983402,0.15933750552659343,-0.060715010347766094,-0.02728014194545403,0.021501594418141187,0.6454418351145762,0.04478156948103151,0.8301460823373173,0.5842002600780233,0.7328711256117455,0.48567567567567566
113,-0.17790989728509513,-0.14321399368296162,0.10707066557887507,0.2250594340130923,0.1321764249114507,-0.17193263504401038,-0.18997618600166455,0.13181553359754758,0.22907624931879214,0.14918242656674097,-0.06271742298200117,-0.029272672638296693,0.02320679199071279,0.6429126531709591,0.04614883776623613,0.8298804780876494,0.5877051818474412,0.726332537788385,0.4935135135135135
114,-0.17550338973429985,-0.14029917750236492,0.10482723254568131,0.22551489206803996,0.13028003518235737,-0.16998736525447186,-0.19302133891906498,0.13226729338006274,0.22824975604602865,0.15518077148656123,-0.061916900613487896,-0.027534127006839715,0.022229405085176977,0.642924766137422,0.04414979179828615,0.8297476759628154,0.5852474927208023,0.7288477034649476,0.4889189189189189
115,-0.17948007214574968,-0.1425117442401116,0.10733097466973987,0.2247954564293583,0.1300828621456011,-0.17188756181746884,-0.18565836366014704,0.12966920870177062,0.23401708837863142,0.14505240757929055,-0.06266983432507112,-0.029823569813696604,0.02322584727392721,0.6459809446009702,0.04786985366143248,0.8302124833997344,0.5898957497995189,0.7254437869822485,0.497027027027027
116,-0.18060746786164594,-0.14468903817479273,0.10872533854322534,0.22370613923961252,0.1314204190858595,-0.1726695331527021,-0.1878855351523519,0.13088217357741674,0.23389691609074414,0.14707778138879862,-0.062406805546845315,-0.028592994305011055,0.02248236286734167,0.6488432677038682,0.04745912252674778,0.8304116865869854,0.5910983029138649,0.7250589159465829,0.49891891891891893
117,-0.18169800719041634,-0.14811050007214888,0.11055596407350592,0.22516282510625338,0.1359196825498627,-0.17483766166359202,-0.19138537606867384,0.1334173595981134,0.2316683616715166,0.14865025247076086,-0.06299188779406285,-0.02855006725238246,0.022697210083077464,0.6486000926068838,0.047308135849517874,0.8304116865869854,0.5925335035098914,0.7231308411214953,0.5018918918918919
118,-0.18098057355302782,-0.14686633210947397,0.10970459241255978,0.225853811417408,0.1352398892599252,-0.1741478025919452,-0.19011270664455676,0.13256686155081787,0.23237282671569587,0.14796764435801874,-0.06300775067970621,-0.030671379103110796,0.023601648553744692,0.6476021878758993,0.04940971186194565,0.8303452855245684,0.5919182239258904,0.723545490042952,0.5008108108108108
119,-0.18116914605915643,-0.14686633210947397,0.10980836991359755,0.22504719066234583,0.13462051411021442,-0.1740492512959957,-0.19011270664455676,0.13249547377240553,0.23247381447176524,0.14807991528720238,-0.06293064967739317,-0.030671379103110796,0.023549576068845716,0.6478815675945688,0.04951460951220754,0.8304116865869854,0.5920127795527157,0.723828125,0.5008108108108108
120,-0.18108306407265476,-0.14686633210947397,0.109781021639096,0.22575483954562123,0.13512920297583592,-0.17424635388789475,-0.19011270664455676,0.13263824932923018,0.23227192666067387,0.14785541465943713,-0.06308485168201924,-0.030671379103110796,0.023653721038643674,0.6473230490018148,0.04930485109552729,0.8302788844621514,0.5918236984988822,0.7232630757220921,0.5008108108108108
121,-0.1837273697289544,-0.14989658655464877,0.11190196707700481,0.22631508569468786,0.1374735893174071,-0.1766779411248179,-0.18749939308291608,0.1324024092245949,0.23321169007975734,0.14189201051312023,-0.06227990246169851,-0.0248583407263257,0.020518829348219768,0.6567061900007524,0.04602784499297652,0.8309428950863214,0.5960012694382736,0.7217524980784013,0.5075675675675676
122,-0.188089527044036,-0.14821631848134548,0.11249714155363624,0.23181686254974496,0.13609689916144968,-0.18323580472689566,-0.19431742820242298,0.13810842196852488,0.23137920191657282,0.14309835373575341,-0.06462023145056868,-0.019256360358297808,0.01912776537648763,0.6555181249840215,0.03938434594585738,0.8314741035856573,0.6028169014084507,0.7159851301115242,0.5205405405405406
123,-0.1940258985406475,-0.14735373811547037,0.11472964310552981,0.23324799835516505,0.13262836895193647,-0.1892815947521365,-0.19743112704930904,0.14223241261364422,0.2320510428029073,0.1413104333662038,-0.0667133945468564,-0.025405660647339956,0.022398561138187906,0.6560919207978031,0.04661129666302133,0.8310756972111554,0.6075285405738969,0.707764198418404,0.5321621621621622
124,-0.1967234691171983,-0.15645412130637637,0.1199347338683389,0.23192041289455628,0.14118130906545312,-0.1918310503820984,-0.19554497155629535,0.14276048686266504,0.2309325688553329,0.13588968897393294,-0.06862505671903879,-0.019635549323183454,0.021123783387968647,0.650542997390682,0.03805102050896336,0.8308100929614873,0.6088424930918023,0.7046908315565032,0.5359459459459459
125,-0.20207771456229873,-0.15352968527039806,0.12087967163107065,0.23489628987801764,0.13666736802095913,-0.19485591120522214,-0.19263633928178714,0.14249872027993546,0.2404137798696161,0.13337326674167682,-0.0707182198153265,-0.012845920499098495,0.019218988475561128,0.651248931176888,0.031012530492620316,0.8305444887118194,0.6136845292158644,0.6975223675154852,0.5478378378378378
126,-0.20935883202631023,-0.1517692517355822,0.12293599963316879,0.2386454997835598,0.13330255805272262,-0.20083087187446907,-0.18520538930946262,0.14171991168249296,0.24719953568147837,0.12159958089583522,-0.07368900628244054,-0.011697621841284422,0.019854413659358715,0.6515689349313694,0.030244772778859952,0.8306108897742364,0.6210072797504086,0.6895414054767404,0.5648648648648649
127,-0.2114414594850995,-0.1558127976142758,0.12559093906233854,0.23788905792533596,0.1363170315903146,-0.2027890197287338,-0.18722806544536863,0.1434731188857007,0.24653966195991875,0.12198524622971418,-0.07402692263707564,-0.008939558709899043,0.018815837805514074,0.6528817112787885,0.027930002025392198,0.8306108897742364,0.6224655912387155,0.6879293424926398,0.5683783783783783
128,-0.2065176239725074,-0.15811514966891665,0.12462455913451827,0.23209128921503247,0.13749122700972838,-0.19575771674399756,-0.17893286554544569,0.13663100723338784,0.24730824107565616,0.1182268469155966,-0.0700516097139885,-0.0052084823855994555,0.015380186856376172,0.6598392444813064,0.02647671090294046,0.8312749003984063,0.6181818181818182,0.6961082910321489,0.5559459459459459
129,-0.20523422156710924,-0.16796267496111972,0.12898669863070517,0.22113173868911523,0.14251371981879296,-0.19350194919138092,-0.18195516981968424,0.1372911436318947,0.2392621935509717,0.12028383523710628,-0.06760245395151859,-0.0008406547806427689,0.012563464995091343,0.6630269685814004,0.0226377790592307,0.8313413014608234,0.613981762917933,0.7013888888888888,0.5459459459459459
130,-0.2045412751045967,-0.1716599060460791,0.13021337887729878,0.21552310487596318,0.1434924335212341,-0.19126746454635685,-0.1826823278883113,0.13628576860139205,0.2383080993909408,0.12247965689326201,-0.06633932556912714,-0.0008835818332713075,0.011851944612810538,0.6648145490332766,0.02326299879668392,0.8324037184594953,0.6141852644451238,0.7068965517241379,0.542972972972973
131,-0.21481127742053838,-0.16378445110708495,0.130275860041506,0.23142147642383826,0.138723440927354,-0.20618483701755977,-0.19295507785389554,0.14728289008664192,0.2394919879254166,0.12180020545621051,-0.07169581625613763,-0.007666056148584843,0.016572777733007346,0.6646611118492228,0.03176491816969984,0.8321381142098273,0.6265878877400296,0.6908794788273616,0.5732432432432433
132,-0.21156010728822783,-0.16958843052059458,0.13232662677276602,0.22515316561139678,0.14328455752454605,-0.19920701210223152,-0.181273709037381,0.1394867443101202,0.24407122221340935,0.11659273358629496,-0.06941672538393717,-0.0060562916750135365,0.015215180724768358,0.6665426191741981,0.03031134812955838,0.8308100929614873,0.6191330343796712,0.6926421404682275,0.5597297297297297
133,-0.2085591044736716,-0.16885090827467897,0.13000928522830468,0.22331634261465136,0.14257630714298675,-0.19529071639370216,-0.17809203547708824,0.13564230877307823,0.24538655778869156,0.11602068992617776,-0.0698520324783361,-0.006396130841656467,0.015553462085203477,0.6588927480255952,0.027414770883891104,0.8329349269588313,0.6209701717384754,0.7014976174268209,0.557027027027027
134,-0.21231035799186687,-0.1718811627198537,0.13313992769174912,0.22560292974704851,0.14560296706532422,-0.20018608602936389,-0.18181922039287102,0.13980289641514615,0.24374973382726908,0.11576301401538036,-0.06930789861033743,-0.0038920527716567177,0.014028916303291991,0.6684162873566668,0.028948966808812315,0.8319389110225763,0.6224078770699687,0.6946386946386947,0.5637837837837838
135,-0.2123964399783686,-0.1718811627198537,0.13316727596625066,0.224999227797703,0.14510270881588533,-0.1999889834374648,-0.18181922039287102,0.1396601208583215,0.24393136552162623,0.1159818237440402,-0.06970926650754594,-0.0038920527716567177,0.014261257925332713,0.6663729938734794,0.02809490534237369,0.8320717131474104,0.6225936427398895,0.6951016327890703,0.5637837837837838
136,-0.2123964399783686,-0.1718811627198537,0.13316727596625066,0.224999227797703,0.14510270881588533,-0.1999889834374648,-0.18181922039287102,0.1396601208583215,0.24393136552162623,0.1159818237440402,-0.06970926650754594,-0.0038920527716567177,0.014261257925332713,0.6663729938734794,0.02809490534237369,0.8320717131474104,0.6225936427398895,0.6951016327890703,0.5637837837837838
137,-0.21229394945874164,-0.1718811627198537,0.13309084673971444,0.22508340259298837,0.1452114344613406,-0.19989043214151525,-0.18181922039287102,0.13958873307990916,0.2440222829146645,0.11609128494455145,-0.0696321655052329,-0.0038920527716567177,0.014209185440433737,0.6666189787364818,0.028197785984097612,0.8321381142098273,0.6226865671641791,0.6953333333333334,0.5637837837837838
138,-0.21229394945874164,-0.1718811627198537,0.13309084673971444,0.22508340259298837,0.1452114344613406,-0.19989043214151525,-0.18181922039287102,0.13958873307990916,0.2440222829146645,0.11609128494455145,-0.0696321655052329,-0.0038920527716567177,0.014209185440433737,0.6666189787364818,0.028197785984097612,0.8321381142098273,0.6226865671641791,0.6953333333333334,0.5637837837837838
139,-0.21313028214888236,-0.17374741466386617,0.1342259121168278,0.22493024117530924,0.14676937206808477,-0.20067240347674847,-0.18161472503657217,0.1398434242938214,0.24388307535144188,0.11502242240282012,-0.06992470662884168,-0.00567352545574229,0.015023797615132735,0.6664496340654371,0.030098823469942415,0.8322045152722444,0.6234540306958725,0.6947857854533378,0.5654054054054054
140,-0.2116297807416042,-0.17176572445527571,0.13285853647681986,0.22402413728078446,0.1447727699190774,-0.19901634854269556,-0.18138738103711127,0.13905927093724857,0.2436633375795013,0.11620624130981327,-0.06958679027420656,-0.00813467647311339,0.015965989896869218,0.6652297218633312,0.032077592103977315,0.8320717131474104,0.6216903515332834,0.6961474036850921,0.5616216216216217
141,-0.20795223999766066,-0.17418351477449456,0.13248488026704217,0.217210645965596,0.14526606691387978,-0.1919528503961439,-0.17141052100047355,0.13131752771314778,0.247393518945258,0.11171038668066613,-0.0667679923858149,-0.00016097644735713068,0.0114465076749732,0.668967560686537,0.02456387500217727,0.8328021248339973,0.6183692027887239,0.7039337474120083,0.5513513513513514
142,-0.2065130821523844,-0.17784547305638837,0.13405995316421937,0.20764917712905442,0.14442262803542538,-0.18917857023432721,-0.17538732734279988,0.1319957783229253,0.24216543538581986,0.11678821877068157,-0.06430297373770164,0.0033161148155568254,0.012263072148023798,0.6733217511249548,0.022032846823626717,0.8328021248339973,0.6143950995405819,0.7088339222614841,0.5421621621621622
143,-0.20873101719705106,-0.18044924724631645,0.13612051692757726,0.208169309956599,0.14637545226681198,-0.1912223913198153,-0.1762510060543192,0.13326886594348342,0.24264886622866286,0.11622447082569776,-0.06462502720669341,0.005183441604899364,0.013408994602300345,0.6753731204992977,0.021087638970759603,0.8327357237715803,0.6161816242571995,0.7062521830247992,0.5464864864864865
144,-0.20720173804439782,-0.18465312404803513,0.13721837389986935,0.20249808359006344,0.14875028454359224,-0.18790384241934627,-0.1750691599867707,0.13095204995283133,0.2427878121409426,0.11750209626218178,-0.06195821789702405,0.006921987236356397,0.012948434493100212,0.6829987825939243,0.02190736048385067,0.8337317397078353,0.6155971753147068,0.7125088841506751,0.5418918918918919
145,-0.20346285373845235,-0.18080518189543215,0.13374408561531018,0.2036955218908626,0.14746990414817668,-0.18497949870267538,-0.17504631134360882,0.12952827513915327,0.24253955878287037,0.11999140688724574,-0.06182209220394505,0.006242308903070648,0.01265272957133758,0.6787529904306221,0.02057941438444988,0.8340637450199203,0.613696089040037,0.7168652943300831,0.5364864864864864
146,-0.19709178173883332,-0.1866893267704542,0.13396278388235908,0.19302370355610715,0.15340318335265507,-0.17550373041628986,-0.16915992964902765,0.12263358392922062,0.24380621973074598,0.12180934602239668,-0.05744762480955315,0.0023788741664997337,0.008369812142579328,0.6857462278448315,0.026325284558426088,0.8344621513944223,0.6063477025106584,0.7292062286365363,0.518918918918919
147,-0.20389326367096072,-0.1822449535841978,0.13464979378423542,0.20040732570837472,0.14676903551180248,-0.18459817158360337,-0.17831880826046997,0.1306648091486975,0.24165277447011194,0.12405598452427435,-0.05938437247531106,0.00713304524511349,0.0117241305725501,0.689804546514384,0.023857820075740443,0.8343293492695883,0.6137172936987149,0.7183762232693005,0.5356756756756756
148,-0.20814056125416547,-0.18301774863317882,0.13673375137308763,0.2023458538268294,0.1457231576308125,-0.18878436505052903,-0.18459133202448696,0.1351112235920916,0.24254845703134903,0.1284893457487043,-0.06121672021927674,0.0006439057894285227,0.008567592372079495,0.6879006048569106,0.030856470360069332,0.8342629482071713,0.6175298804780877,0.7130219391365888,0.5445945945945946
149,-0.2073410849511506,-0.18496416603870391,0.13725400031360124,0.20006841998087133,0.14721081952792853,-0.18722042238006253,-0.18384132531269792,0.13399435110094235,0.24283554169370483,0.12906312610268822,-0.06063163797205917,7.154508771423096e-06,0.007908761019902896,0.6884340948900128,0.031588195359610216,0.8345285524568393,0.6168511685116851,0.7154065620542083,0.5421621621621622
150,-0.20604556458312634,-0.18866139712366325,0.13828924263868397,0.19872994275107067,0.15199161425576513,-0.18515728419748523,-0.1824549838888505,0.13237313926965827,0.2442514228673038,0.12985673694580202,-0.05989235372021559,0.003273187762928176,0.009537808526971909,0.6895268474215842,0.028234702711760318,0.8346613545816733,0.6157407407407407,0.7176258992805755,0.5391891891891892
151,-0.20797243660203746,-0.18352439434993822,0.13699268982843577,0.20016276550016573,0.14503599502155679,-0.18599273360212648,-0.1805688283958367,0.1318555693924576,0.2483997340259747,0.12864886367239559,-0.0607699770910419,0.002425378473513984,0.009430307911668056,0.6887098724838809,0.029122680896950248,0.8343293492695883,0.6169200061415631,0.7141841450408816,0.542972972972973
152,-0.20816100910816604,-0.1852752080293727,0.13794452589468922,0.19943753808893325,0.14667667081472818,-0.18559208938596525,-0.17993249368377823,0.13142261783073506,0.249420912315907,0.12875294195098663,-0.06013730618689431,0.003019202701542545,0.009442805918742633,0.6917071694687671,0.029616399530343673,0.8341301460823373,0.6164004914004914,0.7137268847795164,0.5424324324324324
153,-0.20752965745727922,-0.18609289573680077,0.13804765284225834,0.19934089845366815,0.1481598716974762,-0.1850072206426311,-0.18045515639610643,0.13139839807324982,0.2493929356814164,0.12997411820809235,-0.05999896706791161,0.0011948029648284342,0.008322316110789662,0.6914406808601057,0.031400028250387124,0.8340637450199203,0.6157158234660925,0.7142347484837674,0.5410810810810811
154,-0.20708687831252096,-0.18547081175546332,0.1374855904944478,0.19851381527359507,0.1470644049310112,-0.18432380060334738,-0.17981882168404784,0.13069530047402744,0.24946484561710844,0.12968894459577673,-0.06089466675028499,0.0017886271928568842,0.0092121081211281,0.6859626927430631,0.028568005060427115,0.8344621513944223,0.6160480517480363,0.7160759040458289,0.5405405405405406
155,-0.20708687831252096,-0.18547081175546332,0.1374855904944478,0.19851381527359507,0.1470644049310112,-0.18432380060334738,-0.17981882168404784,0.13069530047402744,0.24946484561710844,0.12968894459577673,-0.06089466675028499,0.0017886271928568842,0.0092121081211281,0.6859626927430631,0.028568005060427115,0.8344621513944223,0.6160480517480363,0.7160759040458289,0.5405405405405406
156,-0.206984387792894,-0.18547081175546332,0.13740916126791158,0.19859259059711634,0.14717481362557422,-0.18422524930739784,-0.17981882168404784,0.13062391269561513,0.2495649920826312,0.12980133107928626,-0.06081756574797195,0.0017886271928568842,0.009160035636229118,0.6862355498205266,0.02867319580158434,0.8345285524568393,0.6161429451632778,0.7163323782234957,0.5405405405405406
157,-0.20729185935177483,-0.185781853746132,0.13771754071631837,0.19835645196382606,0.1471922564948594,-0.18421881027503476,-0.18013698904007713,0.13073959994634882,0.25019323391063875,0.13051760220964348,-0.06049329885307647,0.0014917150788426037,0.008779237957181257,0.6881565635435605,0.029768653320441762,0.8344621513944223,0.6161662817551963,0.7159212880143113,0.5408108108108108
158,-0.2073082678849001,-0.1837199980760289,0.1368394713343393,0.19892801197902174,0.14497439621965008,-0.18421237124267165,-0.17834165690363185,0.12998470943495083,0.25082046853731893,0.12855210077794377,-0.05961346205634646,0.0045037632716137255,0.010052920431526089,0.692814222141115,0.02832317626725389,0.8343957503320053,0.6161895967990151,0.7155110793423874,0.5410810810810811
159,-0.207410758404527,-0.18165814240592576,0.13598875022686172,0.19884925979692397,0.14222559665489953,-0.1846130154588329,-0.17865982425966115,0.13032996509707112,0.24979244378823487,0.1280946837407838,-0.05913499315682494,0.004206851157599556,0.009567977782680325,0.6952797531807631,0.029624812157004965,0.8344621513944223,0.6164025234651485,0.7156127188281529,0.5413513513513514
160,-0.2070212441800199,-0.18453768578345708,0.13705199137991467,0.19621715898748343,0.14431890686787302,-0.18374537089237628,-0.17886431961596005,0.1299479034024838,0.24880568958704996,0.12857154724818287,-0.05941388482069404,0.005988323841685017,0.010843304081451354,0.6920071598223814,0.026267994211739976,0.8348605577689243,0.6162629223885203,0.7180870190578929,0.5397297297297298
161,-0.21053469959271087,-0.18437735486043189,0.1383145881245842,0.1982095769219049,0.1425758996719284,-0.18815442308065333,-0.1841823413118891,0.13416204029937012,0.24686274911266692,0.13021945165756033,-0.0621419322470331,0.003698881034828072,0.010768053178456641,0.6846710245524181,0.026461124295363292,0.8350597609561753,0.6200672988681554,0.7142353770260746,0.5478378378378378
162,-0.20668095555488852,-0.18897243911433204,0.13865793423306233,0.19529685421027626,0.14946778414191564,-0.18557724551073573,-0.17854615225993076,0.13089326535412116,0.24131655511787456,0.12285346976256062,-0.0614978253090496,0.0029762756489138953,0.010266646473228686,0.680693837366544,0.02510186238535217,0.8353253652058433,0.6168108776266996,0.7200577200577201,0.5394594594594595
163,-0.20700079632601925,-0.1882701896714819,0.13817006813912952,0.19916464323831481,0.15073289479070018,-0.18633346071651669,-0.1742283299184132,0.1292620599833801,0.24370974964380215,0.11762797233516276,-0.06049329885307647,0.01235225939387008,0.015138876602857888,0.6881565635435605,0.01803498293800143,0.8355245683930943,0.618629715165512,0.718783542039356,0.542972972972973
164,-0.21151466976010355,-0.18051979285244746,0.13583395574393314,0.20655569671306015,0.14215478005024085,-0.19568939479936007,-0.18877320493919125,0.13950479283595588,0.23540227607658587,0.1226897484181676,-0.06638248737424976,0.0014523652805997767,0.011383269865444249,0.6702486169115207,0.02367351964230957,0.8368525896414343,0.6273320188078264,0.714828897338403,0.5589189189189189
165,-0.20293399260719241,-0.182591268377932,0.1329613014697315,0.20352897591778907,0.14901079219712154,-0.1878162033776195,-0.18806832429764697,0.13564458389916528,0.23216316854443791,0.12794173312068058,-0.061760854087275385,-0.003301805798013868,0.009672375956738793,0.6781686309714898,0.03115364306252666,0.8373837981407702,0.620956508280452,0.72654835204636,0.5421621621621622
166,-0.20418028737584093,-0.18301774863317882,0.1336331169565723,0.20312517442956815,0.14826142789969904,-0.18989865865728603,-0.193045329994385,0.13874758540211396,0.22893089660044763,0.13074177311819468,-0.06291736912197085,0.0006439057894285227,0.009328834045517362,0.674106119204488,0.02532165220058835,0.8375830013280212,0.6222977146386658,0.725864553314121,0.5445945945945946
167,-0.20748472242840263,-0.18328389796540062,0.13466649555021265,0.20858935233232048,0.1495880153998312,-0.19457760860395942,-0.19065936043220494,0.13972422532452536,0.22966094635022388,0.12299259103847848,-0.06624636168117073,-0.0010087857367713227,0.010893179429016402,0.6659349490650138,0.024366471734892814,0.8379814077025233,0.6273671350030544,0.7212078651685393,0.5551351351351351
168,-0.2055782982634921,-0.18449279312501005,0.134392371880021,0.20435245689928905,0.14953646730658782,-0.19115406937517776,-0.19095467914507236,0.13805919886951928,0.23030145160717114,0.12690255424294616,-0.06428932427796202,0.00132358412271405,0.01026552222849371,0.6701611804251711,0.02326384605896159,0.8385790172642762,0.6260575296108292,0.726526240628347,0.55
169,-0.2059309561008733,-0.1820397300027256,0.13315460912494198,0.20926078761266392,0.14946318233484696,-0.19340787111729107,-0.1936136899930369,0.14020196120716866,0.22948187348757262,0.12762155828939659,-0.06596968344320533,-0.003130097587499714,0.011561307157633566,0.6652477330757538,0.02635695710016661,0.8386454183266933,0.6278713629402756,0.7243816254416962,0.5540540540540541
170,-0.20697226983026792,-0.181844126276635,0.13351538262111404,0.20899787045283033,0.14826003310813846,-0.1946890379646351,-0.19584086148524177,0.14174387362374508,0.22831653584876854,0.128607750306856,-0.06697199647327473,-0.0052084823855994555,0.012912934466077317,0.6618813568476554,0.027334870930246336,0.8387118193891102,0.6287635641143207,0.723531480830109,0.5559459459459459
171,-0.20792750157316084,-0.1816485225505443,0.13384880784278452,0.20937309709690938,0.14759039564436555,-0.19616730740387822,-0.19806803297744663,0.1434285615971462,0.22698653661081458,0.1293634137810422,-0.06757294160613561,-0.003977906876913795,0.012714226590926317,0.6606964565886261,0.02556628722707166,0.8386454183266933,0.6294602012808783,0.722183344996501,0.5578378378378378
