epoch,SPD_gender,EOD_gender,AOD_gender,DI_gender,DcI_gender,SPD_age,EOD_age,AOD_age,DI_age,DcI_age,SPD_race,EOD_race,AOD_race,DI_race,DcI_race,Accuracy,F1_score,Precision,Recall
93,-0.22758044041778483,-0.24140706418046848,0.17423330598536077,0.1589006222892702,0.17752056177635545,-0.18537119647511724,-0.16038833553917942,0.12361576760051407,0.2612091395785489,0.11103078791456511,-0.087233328291641,-0.04479080216352338,0.042069440359225455,0.5693124217957427,0.03261589428071954,0.8310756972111554,0.6126674786845311,0.701534170153417,0.5437837837837838
94,-0.2249525432946104,-0.24129162591589043,0.17249975946624316,0.15808900463156356,0.17895497793254428,-0.1838394489664661,-0.15784299669094526,0.1215760564911787,0.25857754822625933,0.10738395119570843,-0.08549173100972801,-0.04572446555819476,0.04136265658632943,0.5722115157422175,0.03534244643213946,0.8324701195219123,0.6136885622416169,0.7078770752384317,0.5416216216216216
95,-0.22894967356006085,-0.2456462137852528,0.17658778406433004,0.1557588945859736,0.17951946949655734,-0.18435992738616952,-0.15172984221298252,0.11918714180787192,0.26466187767788446,0.10261785985043481,-0.0868319603944325,-0.04657227484760895,0.04241540016983364,0.5714571817672034,0.03553007463744706,0.8317397078353254,0.6143074581430746,0.7031358885017421,0.5454054054054054
96,-0.2249033176952346,-0.24335348158599351,0.1732796669441529,0.15633153758077498,0.1805111229742315,-0.18295248730292024,-0.15541132984244144,0.11997529282373373,0.25950582821590285,0.10538280425428259,-0.08479782198891073,-0.0388096328306099,0.03816163352702252,0.5742052840897514,0.028261744115177678,0.8329349269588313,0.6142287641827661,0.7097802976612332,0.5413513513513514
97,-0.22708843567365075,-0.24471308781324658,0.17492570172824884,0.15624452899169433,0.18002054442732407,-0.18319662893186422,-0.15288883963736916,0.11885400447685446,0.26409493516562693,0.10438789910037038,-0.08576840924769343,-0.03906361789199553,0.038733226739361346,0.5734600199606658,0.02792671558835691,0.8327357237715803,0.6153611238357001,0.7072657072657073,0.5445945945945946
98,-0.22698594515402384,-0.24471308781324658,0.17484927250171262,0.1563040507170245,0.18012924696230936,-0.1834001705561264,-0.15288883963736916,0.11896878868254776,0.2632773037874052,0.10379062947579709,-0.08569130824538039,-0.03906361789199553,0.03868115425446237,0.5736799892817094,0.028030113839660475,0.8328021248339973,0.6154551007941356,0.7075140449438202,0.5445945945945946
99,-0.22719092619327771,-0.24502412980391525,0.17508122272358317,0.15618505258172413,0.18025422761727372,-0.18359727314802549,-0.15320700699339845,0.11919926013897475,0.2630690147812443,0.10392133379634017,-0.08528994034817189,-0.03936053000600981,0.03854519620452981,0.5758395221181789,0.029289049344882412,0.8328021248339973,0.6155725190839695,0.7073684210526315,0.5448648648648649
100,-0.22674814704851945,-0.24646390149268088,0.1754463107097864,0.15525709402351878,0.18198389629610928,-0.18321594602895344,-0.15436600441778514,0.11946521638638737,0.2622649982715116,0.10518617821861131,-0.08507450022687617,-0.03846979366396708,0.038071807231054265,0.5754458376519492,0.028188193879601253,0.8330677290836653,0.6155963302752294,0.7088028169014085,0.544054054054054
101,-0.22674814704851945,-0.2461528595020122,0.17536721894098828,0.15525709402351878,0.18164107833244797,-0.18291385310874175,-0.15193433756928137,0.11832077074054781,0.26318901647701365,0.10291042308190557,-0.08563007012871073,-0.0414818418567382,0.03962990381233881,0.5728376886271623,0.03054987907534823,0.8329349269588313,0.6152905198776759,0.7084507042253522,0.5437837837837838
102,-0.2289332650269356,-0.25081848936204326,0.17825677113429053,0.15518083703940594,0.18533272005114554,-0.18255380889726236,-0.14825284993982235,0.11621964836213254,0.26956880958969986,0.10181774484468609,-0.08715622728932797,-0.045935523566951963,0.04214512789439476,0.5695292201284906,0.03389951906531319,0.8331341301460823,0.6173290695903761,0.7070108126961981,0.5478378378378378
103,-0.2268506375681464,-0.24801911144602456,0.17591819878031334,0.15519783559068537,0.18358882488451306,-0.1821061256440562,-0.14750284322803342,0.11574808467786216,0.26585981052433927,0.09917416363512377,-0.0862627410328583,-0.04657227484760895,0.04191475788327929,0.570012393852355,0.03516179848454182,0.8336653386454184,0.6170310350099373,0.7103132699753608,0.5454054054054054
104,-0.23103230101885008,-0.25373330554264,0.18027091648787563,0.15573701833673398,0.18704876757639088,-0.18299505311810543,-0.14520769702242192,0.11480903730795783,0.27381665858841775,0.09985119047619051,-0.08661430684723302,-0.04105614858483819,0.03965733703844826,0.5760801661099576,0.030770433796649344,0.8334661354581673,0.6197695573074591,0.7058011049723757,0.5524324324324325
105,-0.22640785842338815,-0.2507030510974652,0.17659965384170917,0.15426436652488593,0.18670286830896937,-0.18021433392392566,-0.1457075110915882,0.11369280907889259,0.26971451824038595,0.10016570685431825,-0.08604730091156257,-0.04025126634805254,0.039190916075128354,0.5695975731496465,0.027718768486389656,0.8344621513944223,0.6182820395039044,0.7131755563405158,0.5456756756756757
106,-0.22519438072099018,-0.24852575716278397,0.17517794169372208,0.15556434562079127,0.18603433077663045,-0.17932737226037976,-0.14348033959938333,0.11243644777596548,0.27068743634225506,0.09869116964874736,-0.08590896179257985,-0.0381728815499528,0.03838406529811921,0.5689596771954504,0.025159000335669868,0.8341301460823373,0.6169886537871819,0.7129695251594613,0.5437837837837838
107,-0.2253829532271188,-0.24852575716278397,0.17528171919475985,0.15485723495887857,0.185393615109319,-0.1792288209644302,-0.14348033959938333,0.11236505999755315,0.27079597180189513,0.09880299604182774,-0.08583186079026682,-0.0381728815499528,0.03833199281322023,0.56917986282904,0.02526302983918227,0.8341965471447543,0.6170832694372029,0.7132222616093584,0.5437837837837838
108,-0.2252968712406171,-0.24852575716278397,0.1752543709202583,0.15550458213803264,0.18592482610826266,-0.17912383063611761,-0.14348033959938333,0.11232166357027219,0.2715152266674607,0.09929193146586013,-0.08598606279489289,-0.0381728815499528,0.03843613778301819,0.568739661852374,0.025055005776566053,0.8340637450199203,0.6168940671470182,0.7127169677647892,0.5437837837837838
109,-0.2267317385153942,-0.2519472190601401,0.17719438954854505,0.15467268907348067,0.18816799462977551,-0.1795972700187761,-0.14275318153075633,0.11198607588709007,0.27279589031104506,0.09854052140297498,-0.08595433702360619,-0.03812995449732415,0.03823440511956212,0.5708900110869237,0.025740139835013776,0.8345949535192563,0.6189383509255009,0.7130771942192456,0.5467567567567567
110,-0.2256247906534985,-0.25264946850299014,0.17716898373425735,0.15232149310505003,0.18907482056828234,-0.17894604514130777,-0.14495750437979926,0.11279009992298039,0.2698972577206072,0.10029361655852409,-0.08513795176944956,-0.037579057321924236,0.037670573304913094,0.5711692293398987,0.025527810035998133,0.8345285524568393,0.6173218673218673,0.7147937411095305,0.5432432432432432
111,-0.22634222429088707,-0.2553334081544307,0.17878932219162097,0.15191202672573534,0.1918523064836864,-0.17842753253210775,-0.1410486727508795,0.11089166681078327,0.27288989052076407,0.09748342863463022,-0.08456651898197165,-0.034567009129153115,0.03614049752608273,0.5748729646526464,0.023585022324241534,0.8341965471447543,0.6169657922994325,0.7133735367151472,0.5435135135135135
112,-0.22352575466158406,-0.25272963396450276,0.17631926402108047,0.15171497929479752,0.19125470325889293,-0.17669224339919448,-0.14018499403936024,0.10977675982319945,0.2711804090359243,0.09677364398942123,-0.08345759260420627,-0.03312537561171047,0.03505120425305919,0.5750117879558088,0.02234293333968307,0.8344621513944223,0.6154558074965294,0.7168523176428315,0.5391891891891892
113,-0.2261536517847585,-0.25688861810777447,0.17908100353457396,0.15261859429190153,0.19420664118894299,-0.1776198050674222,-0.13629901105360237,0.10823128484849535,0.27559961333636135,0.09346620697452768,-0.08519918988611924,-0.036051569699224406,0.037010974463361136,0.5720242088214692,0.024012973610496813,0.8347941567065073,0.6184049079754601,0.7148936170212766,0.5448648648648649
114,-0.2252845020283672,-0.25677317984319636,0.17869583481860685,0.1513123991155294,0.1942890848468246,-0.17654861887670337,-0.1337536722053682,0.10668846938687852,0.27560095602834245,0.09109060278733339,-0.08333290294496318,-0.030367312480325093,0.033700193489820666,0.5784603154461107,0.020403451610960355,0.8348605577689243,0.6175611256343226,0.716375312165537,0.5427027027027027
115,-0.22612083471850794,-0.25688861810777447,0.1789828416305046,0.15143808294289154,0.193372918196613,-0.17733059021193665,-0.13629901105360237,0.10798913016212698,0.2753227954568985,0.0934216299484697,-0.0841810139704065,-0.032742609392439115,0.03504405940057462,0.5759892228364379,0.02194932418395068,0.8351925630810093,0.618974516426159,0.7164179104477612,0.5448648648648649
116,-0.22651438826389042,-0.25957255775921506,0.1803248114562249,0.15061457098740244,0.19606646461093935,-0.1774291415078862,-0.13661717840963167,0.10814821384014163,0.275211956972415,0.0936647950598547,-0.08425811497271954,-0.033039521506453395,0.03519251545758176,0.5757656245356474,0.02218133990802662,0.8352589641434263,0.6191864927091327,0.71651865008881,0.5451351351351351
117,-0.2263258157577618,-0.2575107020891119,0.17929388362117332,0.15132168164931514,0.1938406077790346,-0.1775276928038357,-0.13693534576566085,0.10830729751815622,0.27510120769395535,0.0939078737586202,-0.08433521597503255,-0.033336433620467676,0.0353409715145889,0.5755421997686565,0.02241327757803213,0.8353253652058433,0.6193984039287906,0.7166193181818182,0.5454054054054054
118,-0.22694075887552342,-0.25844382806111815,0.1799897342867851,0.1509735489461342,0.19421135220035396,-0.17751481473910957,-0.13577634834127422,0.10775579015709427,0.2763186720941162,0.09313154366700716,-0.08479782198891073,-0.034227169962510406,0.0359425571403072,0.5742052840897514,0.022795032755830613,0.8353253652058433,0.6197485433915977,0.7161587526576896,0.5462162162162162
119,-0.22653079679701568,-0.2578217440797806,0.17952583384304388,0.15120545915956912,0.19396427420312473,-0.17802688831594649,-0.13936701261416468,0.10959451872082046,0.273939374701805,0.09592934266082609,-0.08448941797965862,-0.033633345734481956,0.03554150005649502,0.5750958700286265,0.022540614894498545,0.8353253652058433,0.6195151887081928,0.7164655784244145,0.5456756756756757
120,-0.22606756979825676,-0.2507030510974652,0.1762722042580311,0.15326630383048312,0.18618380474050583,-0.17811900057953298,-0.13936701261416468,0.10969389785036418,0.2744385793333918,0.09619683581344929,-0.08424225208707618,-0.030324385427696554,0.034095309842698235,0.5768311349460193,0.019441734735852423,0.8350597609561753,0.6191352345906164,0.715450035435861,0.5456756756756757
121,-0.2274327636196575,-0.2526847413060557,0.1774649887674335,0.15367602035202213,0.1872225769775881,-0.17697054600045725,-0.12902685915125284,0.10432224405865304,0.2817119478933442,0.08804846022053847,-0.0851516012291892,-0.03448115502389604,0.03609757047345419,0.5752245123297755,0.02331047728665736,0.8356573705179283,0.621617489680477,0.7155931010207673,0.5494594594594595
122,-0.22750243707303386,-0.2538134710041526,0.17813313111751972,0.15244701087377185,0.18807813905517018,-0.1761756966004978,-0.12775418972713576,0.10342834958407654,0.28321780537078933,0.0879107391316275,-0.08476609621762403,-0.033293506567839026,0.03545167376052671,0.5763328447234745,0.022491811780558257,0.8354581673306772,0.6208690330477357,0.7154442877291961,0.5483783783783783
123,-0.22496062193636115,-0.25233842651232147,0.17648407375013783,0.150893312095522,0.18811853757482816,-0.17505103234037103,-0.13195834006892299,0.1049187449015583,0.27912223004961656,0.09167112537899058,-0.0839814367347541,-0.033973184901124664,0.03547510889776628,0.5745159240430622,0.02290580107155815,0.8353917662682603,0.6184392796675389,0.7182695745441544,0.542972972972973
124,-0.22582977169275237,-0.25214282278623074,0.17679015069730675,0.15220427764286837,0.18771831539633393,-0.17612221853108984,-0.13207201206865332,0.10550328670144118,0.27909957586326406,0.09108913892092707,-0.08362544406857193,-0.032742609392439115,0.03470757280873593,0.5786239279062245,0.02310093138097169,0.8351925630810093,0.618974516426159,0.7164179104477612,0.5448648648648649
125,-0.22582977169275237,-0.2524538647768995,0.1768692424661049,0.15220427764286837,0.18806231264435608,-0.17612221853108984,-0.13239017942468262,0.1055909826010435,0.27909957586326406,0.09144488420730212,-0.08306987416673738,-0.029730561199667993,0.033149476227451395,0.5812606809395321,0.020758517510611085,0.8353253652058433,0.6192815474362912,0.716773276474769,0.5451351351351351
126,-0.22582977169275237,-0.2524538647768995,0.1768692424661049,0.15220427764286837,0.18806231264435608,-0.17612221853108984,-0.13239017942468262,0.1055909826010435,0.27909957586326406,0.09144488420730212,-0.08306987416673738,-0.029730561199667993,0.033149476227451395,0.5812606809395321,0.020758517510611085,0.8353253652058433,0.6192815474362912,0.716773276474769,0.5451351351351351
127,-0.2261372432516332,-0.25307594875823697,0.17725671368330986,0.15202879231122784,0.18842014784253042,-0.17641787241893847,-0.13302651413674121,0.10598053773548513,0.2787622274637516,0.091819033383159,-0.08330117717367648,-0.030324385427696554,0.03349846082636465,0.5805837469166988,0.021117985432389408,0.8353917662682603,0.6196102501150835,0.7167199148029819,0.5456756756756757
128,-0.2250467039228628,-0.25440028218242455,0.17743857235865315,0.15023967098476299,0.19045495358890652,-0.17485392974847194,-0.1316401727128937,0.1046882734451313,0.2793489743469761,0.09153945614369197,-0.08382723473012806,-0.033676272787110384,0.03527458035586016,0.5749651155395775,0.022777702976428005,0.8353917662682603,0.6183217859892225,0.7184257602862254,0.5427027027027027
129,-0.22559601290812337,-0.25883503551329945,0.17963421634655746,0.14750569405710315,0.19420948248097236,-0.1748668078131981,-0.13554900434181344,0.1062857503675295,0.27812306799002395,0.09563687951475852,-0.08392019861808442,-0.0333793606730961,0.03520224846619681,0.5736604089006835,0.02191174406683305,0.8356573705179283,0.6185852981969487,0.719612764431696,0.5424324324324324
130,-0.22564523850749915,-0.25595549213576824,0.17824352560982654,0.14929652545685115,0.19109292266342026,-0.17545167655653227,-0.13534450898551448,0.10639766602461703,0.2780583284593946,0.09487203295523139,-0.08405853773706713,-0.031851873050396384,0.03459472210954389,0.5742915913901754,0.020298191754152484,0.8358565737051793,0.6195752539242844,0.7194424588992138,0.544054054054054
131,-0.22707606646140088,-0.25443555498549003,0.1779365167969364,0.15209292749181463,0.18877826264469721,-0.17609002336927443,-0.13050402393166882,0.10434694866473768,0.28212717270870724,0.09055239371136103,-0.08422638920143284,-0.030578370489082185,0.03396193994889615,0.5778917048135301,0.020069221996795505,0.8361885790172643,0.6221473426252105,0.7179215270413574,0.548918918918919
132,-0.22745321147365807,-0.25587532667425567,0.17891303859542942,0.1506846596446682,0.18965518934294795,-0.17649710661779877,-0.13166302135605557,0.105184007139449,0.2804676011045384,0.09086108113255453,-0.08462775709864133,-0.032996594453824746,0.035223124416166415,0.5757162699770475,0.02194312824035738,0.8359229747675962,0.6214187222307338,0.7173682348779625,0.5481081081081081
133,-0.22770741811228773,-0.25536868095749626,0.17868144841458286,0.15233068350950343,0.18957194659730642,-0.17607070627218518,-0.12934502650728213,0.10382343265480709,0.28393208154554583,0.09017776201174577,-0.0849202982222501,-0.031469106831124916,0.03471974302931139,0.575888999637049,0.02013373532926921,0.8359893758300133,0.6222086264912818,0.7167019027484144,0.5497297297297298
134,-0.22812141951167086,-0.258870308316365,0.1804652259654872,0.1485154207439279,0.19149939955395434,-0.17630000402589968,-0.13229935606811405,0.10521662338182891,0.28069314802943146,0.09179673933536403,-0.0839179851921807,-0.030281458375067904,0.03365726643719207,0.578786274016028,0.020152493948094152,0.8363213811420983,0.6222222222222221,0.7185840707964601,0.5486486486486486
135,-0.22813782804479613,-0.25711949463693057,0.1796662483523062,0.1491052032748182,0.18939980173253967,-0.17599147207332488,-0.12870869179522354,0.103492679023796,0.28224056787458696,0.08843543475588134,-0.0841492881991198,-0.030875282603096466,0.034006251036105335,0.5781150877686185,0.020509844778245245,0.8363877822045153,0.6225490196078433,0.7185289957567186,0.5491891891891892
136,-0.2280189289920439,-0.258870308316365,0.18038879673895095,0.14857225787394857,0.19160966874147,-0.17620145272995014,-0.13229935606811405,0.10514523560341657,0.2808060575821384,0.0919095148726019,-0.08384088418986767,-0.030281458375067904,0.0336051939522931,0.5790103492285777,0.020257348919608842,0.8363877822045153,0.6223175965665235,0.7188385269121813,0.5486486486486486
137,-0.22769504890003786,-0.25824822433502753,0.17995224456971132,0.14815161345181393,0.190825515785208,-0.17591223787446458,-0.13166302135605557,0.10472768911784362,0.2805395091849286,0.09115535528463814,-0.08393384807782404,-0.032996594453824746,0.034754472052075595,0.5777261405859667,0.022886632372000504,0.8365205843293493,0.6222767720159558,0.7196593328601846,0.5481081081081081
138,-0.22762537544666142,-0.2564974106555931,0.1791259186820288,0.1493907360271637,0.18926486472110138,-0.1761029014340006,-0.13018585657563964,0.10420327006287267,0.28091905800772476,0.08943232758791819,-0.08376378318755466,-0.030281458375067904,0.033553121467394115,0.5792345980082944,0.020362239136492155,0.8364541832669322,0.6224130001533036,0.7190931633014523,0.5486486486486486
139,-0.22699402379577455,-0.2538134710041526,0.17753292849916671,0.14914303105056764,0.1859360367942533,-0.17582012561087812,-0.12775418972713576,0.10297485036363893,0.28004567612042763,0.08605029172916401,-0.0852921537740756,-0.033293506567839026,0.03565202546010389,0.5707259470509272,0.02015724102456462,0.8369189907038512,0.6229659195578753,0.7210376687988628,0.5483783783783783
140,-0.22678904275652068,-0.2514405733433807,0.17637382794328232,0.14925771235087565,0.18293965121978223,-0.17532093009876734,-0.12564069023466123,0.10177532506057702,0.28121960496477083,0.08440989054835724,-0.08513795176944956,-0.033293506567839026,0.03554788049030594,0.5711692293398987,0.020367480520125714,0.8370517928286852,0.6231572481572482,0.7215504978662873,0.5483783783783783
141,-0.2305443355955914,-0.2555995574866525,0.17997628894867435,0.1495572467273402,0.1847098976109215,-0.1776346489426517,-0.1302087052188015,0.1046835986810408,0.28331658734748033,0.08965583726983517,-0.08550538046946764,-0.029601780041782377,0.034098514544034,0.576230498781431,0.017870763866187134,0.8366533864541833,0.625,0.7167832167832168,0.5540540540540541
142,-0.2282075014981725,-0.258870308316365,0.1804925742399887,0.14786812395037535,0.19096053287774717,-0.1761029014340006,-0.13018585657563964,0.10420327006287267,0.28091905800772476,0.08943232758791819,-0.08598606279489289,-0.03689937898863871,0.03753505495785688,0.568739661852374,0.023399666925042917,0.8364541832669322,0.6224130001533036,0.7190931633014523,0.5486486486486486
143,-0.22848215599080282,-0.26093216398646807,0.18155085034954183,0.14651592802363594,0.19265295084756207,-0.1764114333865754,-0.12986768921961034,0.10427375479624462,0.27936923728921886,0.08796852322359527,-0.08686589959162291,-0.03660246687462443,0.03795542711472916,0.5641583297085689,0.021048477624993844,0.8365205843293493,0.6223926380368098,0.7195035460992908,0.5483783783783783
144,-0.2285313815901786,-0.25774157861826813,0.18008106784401276,0.1482885064265193,0.18921376788033212,-0.17639211628948614,-0.12934502650728213,0.10392563058551858,0.2811844160685077,0.08831051393573586,-0.0858930989069365,-0.03477806713791032,0.036578544002290644,0.5700372470772033,0.021428298048359773,0.8365869853917662,0.623066319497626,0.71898197242842,0.5497297297297298
145,-0.22832640055092474,-0.25743053662759935,0.17984911762214215,0.14840187684427658,0.18909140010684072,-0.17619501369758706,-0.12902685915125284,0.10369515912909161,0.28141044855730873,0.08818094033031432,-0.08573889690231043,-0.03448115502389604,0.03637801546038453,0.5704776003001288,0.02130237462045237,0.8365869853917662,0.6229508196721312,0.7191368942341705,0.5494594594594595
146,-0.22935130574719403,-0.25898574658094303,0.18100886873149513,0.1478367516468498,0.1897024009823542,-0.17657634081665907,-0.1306176959313992,0.10447517244301521,0.2821634093483015,0.09027134050130503,-0.08595433702360619,-0.03265675528718193,0.03572617801652237,0.5708900110869237,0.019255054767441715,0.8365869853917662,0.6235276120544593,0.7183644695100458,0.5508108108108108
147,-0.22882244461593412,-0.2583636625996056,0.18041945810918303,0.1475293653617147,0.18913587676310778,-0.17669420920969786,-0.12998136121934062,0.10428719436882879,0.2802424163585692,0.08829671408428075,-0.0858930989069365,-0.03206293105915348,0.03545331758495296,0.5700372470772033,0.01825515290155233,0.8368525896414343,0.623678970745903,0.719688936019795,0.5502702702702703
148,-0.23017122990420952,-0.2626028122043898,0.18294291172178942,0.1473877410116278,0.19340519943481826,-0.17676056534383197,-0.12766336637056735,0.10328355877624862,0.2831377072166814,0.0870721385690385,-0.08546000523844131,-0.030535443436453646,0.03453732543891546,0.5743409109283473,0.018256225386883984,0.8365869853917662,0.6239877769289535,0.7177504393673111,0.5518918918918919
149,-0.23232353081637513,-0.26396241843164286,0.184490784601816,0.14622196226916293,0.19197360433922733,-0.17731967795771386,-0.12302737667302055,0.10142188194908061,0.28543972508462173,0.08229379851089313,-0.08596798648334582,-0.027480468191053986,0.03347849018030645,0.5749123962298912,0.014766497572445747,0.8367861885790172,0.625647273834907,0.7166782972784368,0.5551351351351351
150,-0.22664136595839335,-0.2635006653733306,0.18141590961025472,0.14388702762057926,0.19603406886779706,-0.17447260262939993,-0.1255270182349309,0.10122159341299328,0.27857640632415603,0.08318122481960255,-0.085278504314336,-0.03452408207652469,0.03613117832218522,0.5665900466469679,0.020028103324563507,0.8379150066401062,0.6235929067077872,0.726032315978456,0.5464864864864865
151,-0.2291135076416897,-0.26229177021372113,0.1820013657835597,0.14677080379390608,0.19330878703244114,-0.17639211628948614,-0.12945869850701258,0.10366892412060309,0.2811844160685077,0.08820867464685145,-0.08533752900510194,-0.030238531322439477,0.03428075529210106,0.5726533779165358,0.017263283145474206,0.8375166002656043,0.6252105988665952,0.7214563449982326,0.5516216216216216
152,-0.22870354556318195,-0.26166968623238357,0.18153746533981843,0.1469952239831934,0.19306578127339857,-0.17630000402589968,-0.128822363794954,0.10339415319185476,0.28069314802943146,0.08722426744197587,-0.08614026479951896,-0.029644707094410916,0.03455267139196619,0.5683001412481604,0.014659937373191156,0.8375166002656043,0.6249808429118775,0.7217699115044248,0.5510810810810811
153,-0.22953987825332264,-0.2605409565342867,0.1815081050765236,0.14713610353477943,0.19076116610563626,-0.17677988244092122,-0.12798153372659654,0.10328728062245675,0.2813359506698607,0.08626773685333244,-0.08587723602129316,-0.030832355550467927,0.034838029830610184,0.5711098378143349,0.01719839754082131,0.8373173970783533,0.6251529987760098,0.7203808180535967,0.5521621621621622
154,-0.22953987825332264,-0.2605409565342867,0.1815081050765236,0.14713610353477943,0.19076116610563626,-0.17677988244092122,-0.12798153372659654,0.10328728062245675,0.2813359506698607,0.08626773685333244,-0.08587723602129316,-0.030832355550467927,0.034838029830610184,0.5711098378143349,0.01719839754082131,0.8373173970783533,0.6251529987760098,0.7203808180535967,0.5521621621621622
155,-0.22933489721406877,-0.26022991454361805,0.18127615485465304,0.14724824995515656,0.19063971977068123,-0.17658277984902213,-0.12766336637056735,0.10305680916602983,0.28156156089493684,0.08613894223723684,-0.08627860391850165,-0.030535443436453646,0.03497398788054275,0.5689393325027094,0.015898902185039976,0.8373173970783533,0.6250382614018977,0.7205363443895554,0.5518918918918919
156,-0.229027425655188,-0.26022991454361805,0.18104686717504437,0.14741679049306783,0.19097144491397972,-0.17658921888138523,-0.12977686586304177,0.10389939557703003,0.28095874639269025,0.08833740017746228,-0.08549173100972801,-0.030535443436453646,0.034481283834007115,0.5722115157422175,0.01738854476427798,0.8375166002656043,0.6253253713060788,0.721299894030378,0.5518918918918919
157,-0.23134785121948162,-0.25746580943066494,0.18101319242171834,0.14852471356149302,0.18543806431378512,-0.1760127549809175,-0.11943671240013004,0.09904004250918708,0.28929509558640276,0.08089737545183096,-0.08589088548103278,-0.03138325272586784,0.03493717840117775,0.5751316610644565,0.019351092400377468,0.8371181938911022,0.6263518659558263,0.7176265270506108,0.5556756756756757
158,-0.22805982470004513,-0.2668066890061086,0.18368035523893356,0.14251263599293235,0.19834205627173412,-0.173442016443363,-0.12225452131806974,0.09922558726133324,0.2840048247148885,0.08293132012539661,-0.08557104543794476,-0.032105858111782015,0.03533864621900573,0.5668007574823796,0.017183989893873708,0.8375830013280212,0.6234605911330049,0.7242489270386266,0.5472972972972973
159,-0.22830999201779947,-0.2557951612127431,0.17857847015246506,0.14781155619063915,0.18564829042581688,-0.1743888952086799,-0.12164103524917302,0.09907420605869133,0.28648220980545364,0.08279890563629688,-0.0866187336990405,-0.03745027616403862,0.03785860691044646,0.565902250356818,0.022640206585382128,0.8381142098273573,0.6263028816676885,0.7234419263456091,0.5521621621621622
160,-0.22703491950377583,-0.2605056837312213,0.18050811992395677,0.1430639421283015,0.19120840454408372,-0.17185231764344414,-0.11855018504544884,0.09683030824885547,0.28708688997218823,0.08114840965082526,-0.08535560531664901,-0.03723921815528142,0.03730847722442185,0.5663681155672002,0.023124532001739695,0.8375830013280212,0.6228800493370336,0.7250538406317301,0.5459459459459459
161,-0.22853542091105392,-0.26073656026037745,0.18102743699874912,0.14467966941727914,0.19041018824150274,-0.1732062796572854,-0.11730036426449364,0.09673310365839559,0.2878751540994834,0.07909151023506833,-0.08624909157311866,-0.03868085167272417,0.038213532240294334,0.5659096943331978,0.024243395143311086,0.8379814077025233,0.6253071253071253,0.7240398293029872,0.5502702702702703
162,-0.2286871370300567,-0.2575459748921774,0.17963408371975623,0.14640382708406163,0.18686237420154034,-0.17388969969656912,-0.11889120104464002,0.09769928895642482,0.28766298634594795,0.0804696562009296,-0.08702010159624898,-0.04016541224279546,0.03921617494982488,0.5637221810191924,0.024869057614649637,0.8379814077025233,0.6258816314014107,0.7232459248759745,0.5516216216216216
163,-0.2286871370300567,-0.2575459748921774,0.17963408371975623,0.14640382708406163,0.18686237420154034,-0.17388969969656912,-0.11889120104464002,0.09769928895642482,0.28766298634594795,0.0804696562009296,-0.08702010159624898,-0.04016541224279546,0.03921617494982488,0.5637221810191924,0.024869057614649637,0.8379814077025233,0.6258816314014107,0.7232459248759745,0.5516216216216216
164,-0.2286871370300567,-0.2575459748921774,0.17963408371975623,0.14640382708406163,0.18686237420154034,-0.17388969969656912,-0.11889120104464002,0.09769928895642482,0.28766298634594795,0.0804696562009296,-0.08702010159624898,-0.04016541224279546,0.03921617494982488,0.5637221810191924,0.024869057614649637,0.8379814077025233,0.6258816314014107,0.7232459248759745,0.5516216216216216
165,-0.228601055043555,-0.2557951612127431,0.17875867688003907,0.14705143630594034,0.1848740243498549,-0.1740868022884682,-0.1195275357566985,0.09801745631245407,0.287430906486048,0.08095453322826629,-0.0866187336990405,-0.04075923647082391,0.03917660047200042,0.565902250356818,0.02649712918207703,0.8381142098273573,0.6263028816676885,0.7234419263456091,0.5521621621621622
166,-0.2273423910626566,-0.2638117073639993,0.18198092501277174,0.14289810293727181,0.19516998596784918,-0.17184587861108108,-0.11527768812858763,0.0953802317745305,0.287696025217876,0.07744071664650343,-0.08503133842175355,-0.04143891480410955,0.03873535236515854,0.5683536362700026,0.028860959462692293,0.8377822045152723,0.6235167206040991,0.72534958766583,0.5467567567567567
167,-0.2271045929571522,-0.26494043706209613,0.18241977968324927,0.14180499090513782,0.1964128451195264,-0.17075537532327303,-0.11611851819694496,0.09514275172684855,0.2896044307481544,0.08023246499056047,-0.08441453040324932,-0.04025126634805254,0.03793323819753412,0.5701388067019459,0.028355172959685038,0.8377822045152723,0.6230519981484338,0.7259978425026968,0.5456756756756757
168,-0.23121254363360413,-0.2580878934120024,0.18099678482870904,0.14741466809029646,0.1853498932833504,-0.1756249888294824,-0.11584604812723959,0.09716073631934773,0.2891636371548632,0.07655607968500255,-0.08812902797401437,-0.03859499756746698,0.03908385823340256,0.563727674495051,0.02257497451042434,0.8378486055776893,0.6276303751143641,0.7200839748075577,0.5562162162162162
169,-0.2301260436257091,-0.26641548155392736,0.18435282127924296,0.14201765087655951,0.19485327151508613,-0.1723856741278737,-0.11402786734763243,0.09482389036129743,0.2918229006576784,0.07788093628438242,-0.08623322868747532,-0.04288054832155219,0.039848697320626895,0.5669976863815118,0.029538176800679827,0.8379150066401062,0.6255560668814235,0.7233061369279886,0.5510810810810811
